"film_id","year","length","budget","votes","genre","rating","hagh_rating","log_votes","high_rating"
48346,1996,95,17.1,113,"Action",8.2,1,4.72738781871234,1
18717,1957,85,8.8,16,"Drama",4.3,0,2.77258872223978,0
38401,1923,65,12.3,880,"Comedy",7.8,1,6.77992190747225,1
36792,1974,80,16.4,23,"Action",7.6,1,3.13549421592915,1
42227,2000,78,16.4,25,"Action",8.5,1,3.2188758248682,1
5257,1945,82,10.2,34,"Action",3.1,0,3.52636052461616,0
45540,2000,107,10.9,187,"Drama",4.1,0,5.23110861685459,0
41575,1992,104,13,233,"Action",3.7,0,5.4510384535657,0
42834,1977,120,11.3,13,"Drama",4.7,0,2.56494935746154,0
31875,1998,83,9.9,39,"Action",3.4,0,3.66356164612965,0
32190,2000,113,10.9,39,"Drama",4.8,0,3.66356164612965,0
19569,1963,100,9.8,8,"Drama",3,0,2.07944154167984,0
16159,1985,110,12.5,6,"Action",2.6,0,1.79175946922805,0
17242,1949,7,12.2,112,"Animation",7.5,1,4.71849887129509,1
48453,1946,90,13.1,25,"Comedy",7.9,1,3.2188758248682,1
57528,2000,92,10.5,2094,"Comedy",3.5,0,7.64683139143048,0
49105,1987,89,17,964,"Action",7.9,1,6.87109129461055,1
41787,1990,93,13.1,156,"Drama",2.7,0,5.04985600724954,0
27501,1939,81,14.7,5,"Drama",3.9,0,1.6094379124341,0
20887,1934,10,11.9,6,"Comedy",7.8,1,1.79175946922805,1
23694,1969,91,10.7,94,"Comedy",8,1,4.54329478227,1
41610,1953,98,10.4,18,"Comedy",7.8,1,2.89037175789616,1
12952,2004,105,11.9,880,"Drama",4,0,6.77992190747225,0
54933,1983,100,14.5,31,"Action",3.7,0,3.43398720448515,0
50596,1953,101,9.4,129,"Comedy",2.6,0,4.85981240436167,0
56691,1999,10,14,70,"Animation",3.8,0,4.24849524204936,0
40443,1999,82,13.4,77,"Action",3.8,0,4.34380542185368,0
25519,2004,14,9.7,16,"Short",8.5,1,2.77258872223978,1
35071,1963,115,12.1,158,"Drama",5.3,0,5.06259503302697,0
16837,1997,96,14.7,13,"Comedy",8.3,1,2.56494935746154,1
55346,1994,90,8.9,188,"Documentary",8.6,1,5.23644196282995,1
25992,1976,105,11.4,9,"Drama",3.5,0,2.19722457733622,0
51050,1976,67,9.7,17,"Action",4,0,2.83321334405622,0
40811,1939,7,12.3,9,"Animation",7.7,1,2.19722457733622,1
45005,1995,95,13.3,81,"Action",4,0,4.39444915467244,0
18482,1935,7,16.9,21,"Animation",7.9,1,3.04452243772342,1
29946,1998,97,13.6,387,"Drama",3.8,0,5.95842469302978,0
36621,1970,96,15.2,82,"Drama",3.7,0,4.40671924726425,0
21725,1995,107,12.8,10520,"Action",3.9,0,9.2610334862917,0
3036,1991,96,15,10,"Action",3.4,0,2.30258509299405,0
41425,1968,93,10,7,"Comedy",7.5,1,1.94591014905531,1
34748,1962,116,13.8,577,"Comedy",7.9,1,6.3578422665081,1
19873,1953,91,14.2,2451,"Comedy",3.8,0,7.80425138352811,0
13250,1991,88,14.6,242,"Action",3.8,0,5.48893772615669,0
3082,1928,195,12.7,23,"Action",4.4,0,3.13549421592915,0
4692,1979,118,11.4,238,"Action",2.7,0,5.47227067367148,0
28299,1970,53,7.6,26,"Comedy",4.1,0,3.25809653802148,0
36278,1988,85,9,362,"Comedy",4.1,0,5.89164421182577,0
36007,2001,98,13.7,309,"Comedy",4.2,0,5.73334127689775,0
3576,1958,106,9.1,10,"Drama",4.2,0,2.30258509299405,0
41221,2000,86,16.8,13,"Drama",3.4,0,2.56494935746154,0
82,1971,96,10.6,5,"Drama",5.1,0,1.6094379124341,0
25874,1963,105,7,257,"Action",4.1,0,5.54907608489522,0
56831,1945,62,11.5,11,"Action",3.8,0,2.39789527279837,0
48002,1972,99,12.6,24,"Drama",4.3,0,3.17805383034795,0
11974,1964,81,11.3,170,"Action",5,0,5.13579843705026,0
52658,1949,99,17.4,110,"Drama",3.9,0,4.70048036579242,0
54054,2002,92,11.8,60,"Drama",5.1,0,4.0943445622221,0
16831,1947,60,10.4,6,"Action",4.4,0,1.79175946922805,0
6977,1999,90,9,14,"Documentary",8.1,1,2.63905732961526,1
2830,1973,82,12.2,9,"Comedy",8.2,1,2.19722457733622,1
23483,1977,88,17.5,5,"Documentary",7.9,1,1.6094379124341,1
458,1968,105,16.4,457,"Action",7.9,1,6.12468339089421,1
26435,1967,90,18,21,"Comedy",7.8,1,3.04452243772342,1
53970,1999,14,10.3,12,"Documentary",7.4,1,2.484906649788,1
16586,1990,95,12.8,16,"Action",5.8,0,2.77258872223978,0
5954,1932,72,9.5,5,"Comedy",3.2,0,1.6094379124341,0
18568,1989,86,10.4,97,"Drama",4.9,0,4.57471097850338,0
45555,1970,91,15.9,19,"Action",7.5,1,2.94443897916644,1
50976,2001,85,8.9,26,"Drama",4.6,0,3.25809653802148,0
35926,1991,104,8.9,23,"Drama",3.5,0,3.13549421592915,0
39188,1955,102,9.8,20,"Drama",3.3,0,2.99573227355399,0
17048,1987,86,12.1,285,"Drama",3.3,0,5.65248918026865,0
47733,1953,101,6.9,19,"Action",5,0,2.94443897916644,0
5726,1982,93,10.2,13,"Action",5.1,0,2.56494935746154,0
50832,2001,70,14.5,48,"Drama",3.6,0,3.87120101090789,0
33163,2002,91,13.1,104,"Comedy",7.4,1,4.64439089914137,1
2071,1915,11,11.4,8,"Comedy",8.2,1,2.07944154167984,1
26685,1947,96,13.7,70,"Drama",5.3,0,4.24849524204936,0
31648,1973,94,11.4,405,"Comedy",8.8,1,6.00388706710654,1
1649,1994,8,12.2,23,"Short",7.9,1,3.13549421592915,1
8453,1944,75,11.2,11,"Action",4.8,0,2.39789527279837,0
38549,1950,80,8,6,"Drama",2.6,0,1.79175946922805,0
19306,1997,108,10.1,2827,"Drama",5.4,0,7.94697135769359,0
26894,2000,89,12.9,55,"Drama",3.8,0,4.00733318523247,0
1540,1938,92,14.1,28,"Comedy",8,1,3.3322045101752,1
18100,1935,72,12.9,15,"Drama",4.5,0,2.70805020110221,0
12066,1956,106,14,179,"Action",5.3,0,5.18738580584075,0
47903,2000,80,8,8,"Action",5,0,2.07944154167984,0
50390,1948,80,18.6,14,"Action",7.7,1,2.63905732961526,1
54960,1958,95,10.6,29,"Comedy",7.9,1,3.36729582998647,1
26438,2001,7,14.7,13,"Animation",3.1,0,2.56494935746154,0
56423,1951,86,10.8,50,"Drama",5.5,0,3.91202300542815,0
46312,1999,39,9.1,40,"Documentary",7.7,1,3.68887945411394,1
37674,1972,99,14.9,96,"Comedy",8.2,1,4.56434819146784,1
22682,1968,75,11.3,8,"Drama",5.8,0,2.07944154167984,0
38758,1985,90,15.1,18,"Action",4,0,2.89037175789616,0
13045,2005,74,6.2,249,"Comedy",4.1,0,5.51745289646471,0
30668,1922,70,7.7,39,"Drama",5.1,0,3.66356164612965,0
23420,1932,20,10.5,15,"Comedy",8.2,1,2.70805020110221,1
825,1983,88,11.3,22,"Comedy",7.2,1,3.09104245335832,1
46877,1993,11,6.7,12,"Short",8.2,1,2.484906649788,1
5443,2001,90,11.1,7,"Action",2.9,0,1.94591014905531,0
15344,1980,101,20,50,"Drama",3.2,0,3.91202300542815,0
49211,2002,91,9.4,801,"Drama",3.7,0,6.68586094706836,0
55325,1991,95,12.3,74,"Comedy",8.2,1,4.30406509320417,1
46401,2004,118,16,8700,"Action",3.7,0,9.07107830464268,0
55251,2004,16,10.4,5,"Short",7.7,1,1.6094379124341,1
30867,1993,93,12.4,31,"Drama",4,0,3.43398720448515,0
8932,1980,82,12.5,7,"Comedy",8.3,1,1.94591014905531,1
23883,1924,60,12.5,151,"Comedy",8.2,1,5.01727983681492,1
26375,1946,139,13,11,"Action",3,0,2.39789527279837,0
43017,1980,94,10.5,16,"Action",8.5,1,2.77258872223978,1
54362,2004,130,6.7,17,"Action",3.6,0,2.83321334405622,0
9068,1981,97,12.3,110,"Action",4.8,0,4.70048036579242,0
23018,2002,10,15.8,7,"Comedy",7.3,1,1.94591014905531,1
19986,1994,94,10.2,169,"Comedy",2.3,0,5.12989871492307,0
12349,1935,79,13.1,268,"Drama",4.5,0,5.59098698051086,0
18210,1941,8,7.8,19,"Comedy",8.7,1,2.94443897916644,1
25433,2002,97,14.7,13,"Action",3.8,0,2.56494935746154,0
46280,1954,89,13.7,62,"Comedy",4.9,0,4.12713438504509,0
21083,1989,90,18.1,74,"Action",8.7,1,4.30406509320417,1
52656,1977,85,14.4,27,"Action",3.7,0,3.29583686600433,0
27213,1936,97,11.5,14,"Action",2.9,0,2.63905732961526,0
44517,2003,127,11.5,1139,"Drama",5.5,0,7.03790596344718,0
14582,1997,94,9,67,"Action",2.9,0,4.20469261939097,0
47702,2004,88,10.3,16,"Action",4.1,0,2.77258872223978,0
5387,1989,94,13.9,51,"Action",3.2,0,3.93182563272433,0
6063,1952,242,14.2,22,"Action",5.5,0,3.09104245335832,0
40431,2004,55,13.3,5,"Comedy",7.9,1,1.6094379124341,1
2073,1990,91,11.9,427,"Action",3.8,0,6.05678401322862,0
52563,1944,7,16.9,42,"Animation",7.9,1,3.73766961828337,1
2590,2000,110,13.3,28,"Action",5,0,3.3322045101752,0
19560,1976,82,17.6,6,"Action",8.2,1,1.79175946922805,1
43703,1940,17,10.9,49,"Comedy",8.2,1,3.89182029811063,1
19605,1996,30,9.8,27,"Comedy",8.1,1,3.29583686600433,1
43456,2000,110,10.3,14,"Drama",3.9,0,2.63905732961526,0
52415,1992,92,6.7,53,"Action",4.1,0,3.97029191355212,0
54467,2002,50,12.4,224,"Documentary",8.3,1,5.41164605185504,1
2263,1992,95,11.7,109,"Comedy",7.4,1,4.69134788222914,1
52927,1984,85,11.7,127,"Action",4.3,0,4.84418708645859,0
19509,1940,54,12.5,15,"Action",4,0,2.70805020110221,0
4875,2003,10,12.1,7,"Short",8.4,1,1.94591014905531,1
35444,1993,90,13.8,76,"Comedy",3.6,0,4.33073334028633,0
4601,1955,30,8.9,47,"Documentary",7.9,1,3.85014760171006,1
44170,2002,116,9.9,610,"Action",5.1,0,6.41345895716736,0
14625,1981,84,13.8,101,"Action",5.7,0,4.61512051684126,0
51005,1944,96,7.5,8,"Action",2.3,0,2.07944154167984,0
29238,1965,91,11,65,"Comedy",8.3,1,4.17438726989564,1
381,2000,105,12.9,14,"Action",4.1,0,2.63905732961526,0
44476,2002,82,12.4,33,"Drama",4.5,0,3.49650756146648,0
2291,1978,97,13.3,10,"Comedy",7.4,1,2.30258509299405,1
45999,1992,85,9.4,16,"Action",4.3,0,2.77258872223978,0
3071,2002,20,14.2,9,"Short",7.4,1,2.19722457733622,1
1219,1984,26,9.6,121,"Drama",8.1,1,4.79579054559674,1
11586,2003,115,10.2,11,"Action",4.9,0,2.39789527279837,0
39267,1965,9,15.1,21,"Documentary",7.1,1,3.04452243772342,1
55323,1965,94,10.4,23,"Drama",4.5,0,3.13549421592915,0
39956,1933,76,13.7,6,"Action",4.4,0,1.79175946922805,0
7757,1996,122,8.5,110,"Comedy",3.5,0,4.70048036579242,0
55847,2001,75,15.5,7,"Documentary",7.6,1,1.94591014905531,1
9791,1986,119,8.4,2797,"Drama",6.6,0,7.93630269320196,0
30586,1999,30,12.6,19,"Short",7.7,1,2.94443897916644,1
6403,1991,86,8.4,30,"Action",5.3,0,3.40119738166216,0
46689,1991,85,13.5,6,"Action",4.4,0,1.79175946922805,0
9502,1946,86,8.9,53,"Action",4.5,0,3.97029191355212,0
18532,1977,85,13.7,148,"Drama",3.6,0,4.99721227376411,0
25610,1997,93,8.9,134,"Action",3.6,0,4.89783979995091,0
26588,2003,9,11.1,8,"Animation",4.4,0,2.07944154167984,0
31807,1968,96,14,6,"Action",3.7,0,1.79175946922805,0
19615,1999,100,17.2,14,"Action",7.3,1,2.63905732961526,1
6347,1999,90,11,20,"Comedy",2.7,0,2.99573227355399,0
53633,1953,92,15.1,37,"Comedy",8.2,1,3.61091791264422,1
34200,1997,97,10.2,2720,"Action",8.3,1,7.90838715929004,1
8198,2002,101,10.8,32,"Drama",4.2,0,3.46573590279973,0
55509,1996,84,11.3,57,"Drama",4.2,0,4.04305126783455,0
12333,1935,65,9.7,5,"Action",4.1,0,1.6094379124341,0
22499,1943,95,14,79,"Comedy",7.8,1,4.36944785246702,1
50936,1944,81,11.6,21,"Comedy",7.9,1,3.04452243772342,1
39333,1958,91,15.3,65,"Comedy",8.2,1,4.17438726989564,1
51916,1938,18,11.7,53,"Comedy",8.4,1,3.97029191355212,1
20378,1940,62,14.2,7,"Comedy",8.5,1,1.94591014905531,1
48715,1958,89,14.8,88,"Comedy",7.5,1,4.47733681447821,1
39672,1960,7,12.2,27,"Animation",7.9,1,3.29583686600433,1
45714,2000,122,12.1,7,"Drama",4.4,0,1.94591014905531,0
1131,1957,77,12.8,18,"Action",4.5,0,2.89037175789616,0
55676,1956,113,7.4,105,"Drama",4.1,0,4.65396035015752,0
10799,1989,85,11.4,13,"Action",5.1,0,2.56494935746154,0
21800,1957,63,8.6,32,"Action",3.6,0,3.46573590279973,0
24835,1962,102,14.5,140,"Comedy",8.2,1,4.9416424226093,1
34131,1995,89,5.4,62,"Action",3.6,0,4.12713438504509,0
29462,1976,105,9.8,9,"Action",5.3,0,2.19722457733622,0
4082,1952,118,6,1358,"Drama",5.1,0,7.21376830811864,0
45780,2001,5,13.7,8,"Short",7.7,1,2.07944154167984,1
54497,1929,86,13.9,47,"Drama",5,0,3.85014760171006,0
33239,1978,108,16.2,83,"Drama",4.3,0,4.4188406077966,0
31468,1991,140,10.5,357,"Drama",3.2,0,5.87773578177964,0
58325,1966,30,13.6,17,"Drama",8.2,1,2.83321334405622,1
24513,1933,90,13.7,24,"Drama",4.4,0,3.17805383034795,0
29905,1992,103,13.3,742,"Drama",3.4,0,6.60934924316738,0
53000,1940,75,10.5,9,"Comedy",7.6,1,2.19722457733622,1
24802,2002,110,15.4,129,"Drama",4.9,0,4.85981240436167,0
42524,1973,120,13.4,42,"Action",7.5,1,3.73766961828337,1
14476,1994,76,15.9,5,"Comedy",7.6,1,1.6094379124341,1
7634,1935,70,17.8,18,"Action",8.5,1,2.89037175789616,1
47540,1936,58,8.4,26,"Comedy",4.3,0,3.25809653802148,0
38116,1934,85,12,49,"Drama",4,0,3.89182029811063,0
34323,1969,122,11.4,270,"Comedy",8,1,5.59842195899838,1
56290,1952,86,6.3,155,"Comedy",4,0,5.04342511691925,0
8250,1946,97,7.7,67,"Action",4.4,0,4.20469261939097,0
26852,2000,104,12.9,24,"Romance",3.8,0,3.17805383034795,0
50096,1984,100,14.4,61,"Action",4.3,0,4.11087386417331,0
51146,1942,102,13.3,37,"Drama",3.1,0,3.61091791264422,0
34446,1984,126,13.8,9,"Action",2.9,0,2.19722457733622,0
3346,1979,96,13.1,14,"Action",4.9,0,2.63905732961526,0
26996,1967,78,9.3,9027,"Animation",5.4,0,9.10797536529815,0
13009,1934,79,11.7,263,"Romance",2.6,0,5.57215403217776,0
44356,1996,99,11,272,"Action",3.8,0,5.605802066296,0
26433,1975,112,10.5,32,"Drama",3.4,0,3.46573590279973,0
14718,1929,20,12.9,60,"Comedy",7.9,1,4.0943445622221,1
6568,2000,10,5.9,11,"Short",8.5,1,2.39789527279837,1
5572,1985,60,13.2,5,"Action",4.6,0,1.6094379124341,0
51217,2002,19,9.7,17,"Short",8,1,2.83321334405622,1
16800,1999,101,7.4,7,"Drama",3.9,0,1.94591014905531,0
34826,1993,125,11,19744,"Comedy",3.2,0,9.89060492670511,0
29209,1992,5,12.4,15,"Animation",8,1,2.70805020110221,1
27382,1995,75,12.5,12,"Action",1.6,0,2.484906649788,0
39943,1992,20,10.5,7,"Short",7.3,1,1.94591014905531,1
14629,2002,78,12.8,8,"Drama",2.6,0,2.07944154167984,0
13827,1985,88,15.4,114,"Comedy",7.9,1,4.7361984483945,1
19219,2002,4,10.8,8,"Comedy",8.9,1,2.07944154167984,1
39091,2003,5,13.3,49,"Animation",8.5,1,3.89182029811063,1
28018,1947,98,11.4,532,"Drama",3.1,0,6.27664348934164,0
40985,1978,102,13.3,57,"Drama",2.8,0,4.04305126783455,0
20812,2001,86,9.9,72,"Action",3.8,0,4.27666611901606,0
31313,2000,93,7.9,196,"Comedy",4.1,0,5.27811465923052,0
25651,1989,79,14.5,5,"Action",2.9,0,1.6094379124341,0
12406,1990,105,14.7,11,"Drama",4.6,0,2.39789527279837,0
2193,1940,11,10.9,11,"Short",7.7,1,2.39789527279837,1
34247,1957,77,18.7,254,"Action",8.3,1,5.53733426701854,1
57175,1971,95,9.7,373,"Action",3.8,0,5.92157841964382,0
41918,1933,97,12.4,727,"Drama",3.3,0,6.58892647753352,0
43511,1963,85,8.3,125,"Comedy",3.3,0,4.8283137373023,0
933,1952,82,14.4,27,"Comedy",7.6,1,3.29583686600433,1
48408,1997,96,11.5,196,"Action",5.4,0,5.27811465923052,0
32469,1989,110,14.1,283,"Comedy",7.9,1,5.64544689764324,1
7654,2002,118,9.1,159,"Drama",4.3,0,5.06890420222023,0
34933,2002,93,15.6,27,"Comedy",7.5,1,3.29583686600433,1
37279,1942,80,12.7,28,"Comedy",8.2,1,3.3322045101752,1
11882,2002,4,15.8,16,"Animation",7,0,2.77258872223978,0
57199,2004,95,11.3,2933,"Comedy",5.8,0,7.98378106897745,0
12192,2001,87,15.2,1429,"Action",8.3,1,7.26473017792987,1
24884,1969,84,11.6,5,"Drama",3.3,0,1.6094379124341,0
7456,1961,110,19.2,5,"Drama",4.7,0,1.6094379124341,0
29391,1997,93,19.8,23,"Action",6.8,0,3.13549421592915,0
40915,2004,104,11.1,28,"Drama",3.2,0,3.3322045101752,0
51645,1937,95,9.9,171,"Drama",4.1,0,5.14166355650266,0
57060,1983,95,13.9,30,"Drama",3.6,0,3.40119738166216,0
26924,1998,88,12.2,12,"Action",4.1,0,2.484906649788,0
35150,1973,92,11.5,94,"Action",3.2,0,4.54329478227,0
7558,1959,6,9.3,69,"Animation",7.2,1,4.23410650459726,1
57455,1995,100,9,5,"Action",3.5,0,1.6094379124341,0
29512,1998,100,12.8,163,"Documentary",7.8,1,5.09375020080676,1
41865,1927,80,14.7,13,"Comedy",3,0,2.56494935746154,0
6540,1971,99,12.5,53,"Documentary",7.9,1,3.97029191355212,1
23606,1998,88,9.6,20,"Documentary",8,1,2.99573227355399,1
7726,1966,89,10.9,31,"Action",3,0,3.43398720448515,0
43507,1964,95,9.4,7,"Action",5.5,0,1.94591014905531,0
8812,1976,89,15.3,218,"Comedy",8,1,5.38449506278909,1
4086,1953,83,12.1,17,"Drama",3.1,0,2.83321334405622,0
38791,2003,90,9.2,32,"Drama",4.1,0,3.46573590279973,0
27891,1983,109,13.4,6189,"Comedy",3.7,0,8.73052880173936,0
9514,2004,21,12.2,11,"Drama",8.3,1,2.39789527279837,1
52705,1957,100,8.2,45,"Comedy",3.7,0,3.80666248977032,0
10275,2000,115,11.1,1710,"Romance",4,0,7.44424864949671,0
38899,1992,90,9.9,44,"Comedy",8.2,1,3.78418963391826,1
28948,1997,99,9.1,146,"Action",3.7,0,4.98360662170834,0
12532,1996,88,15.2,75,"Action",8.5,1,4.31748811353631,1
13102,1948,75,11.9,10,"Drama",4.3,0,2.30258509299405,0
53038,1990,90,15.7,12,"Action",3.2,0,2.484906649788,0
27250,1963,105,6.3,17,"Drama",3.9,0,2.83321334405622,0
11343,1948,77,16.2,20,"Comedy",3.4,0,2.99573227355399,0
31759,1935,7,12.8,25,"Animation",8.5,1,3.2188758248682,1
56079,1989,116,13.1,7714,"Comedy",4.6,0,8.95079213876817,0
24910,1976,93,13.9,248,"Action",4.2,0,5.51342874616498,0
1268,1979,105,6.3,383,"Drama",4.6,0,5.94803498918065,0
10895,1998,15,8.6,14,"Comedy",8.2,1,2.63905732961526,1
1551,2003,96,13.2,2176,"Comedy",3.2,0,7.68524360797583,0
29402,1979,83,20.6,9,"Action",8.3,1,2.19722457733622,1
17524,1995,94,15.9,10,"Drama",3.3,0,2.30258509299405,0
14736,1930,81,8.7,49,"Comedy",3.9,0,3.89182029811063,0
13225,1931,8,11.1,10,"Animation",7.5,1,2.30258509299405,1
7200,1981,80,13.5,7,"Action",2.9,0,1.94591014905531,0
27553,1933,73,18.9,284,"Action",8,1,5.64897423816121,1
23269,1943,84,9.2,57,"Action",4.8,0,4.04305126783455,0
55516,1995,106,11,4183,"Action",2.9,0,8.3387839714422,0
19903,1989,89,14.2,30,"Drama",4.1,0,3.40119738166216,0
34866,1999,169,13.6,27,"Action",4.8,0,3.29583686600433,0
25397,2004,26,12,6,"Documentary",7.5,1,1.79175946922805,1
34089,1983,88,12.6,5,"Drama",4.1,0,1.6094379124341,0
29252,1974,99,15.8,46,"Comedy",8.4,1,3.8286413964891,1
39501,1982,108,13.4,48,"Drama",5,0,3.87120101090789,0
33854,1932,66,21,32,"Comedy",8.1,1,3.46573590279973,1
25417,1963,105,11.7,6,"Drama",3.2,0,1.79175946922805,0
43806,1930,65,13,36,"Animation",4.5,0,3.58351893845611,0
45312,1979,98,12,641,"Drama",2.7,0,6.46302945692067,0
5423,1977,142,3.2,36,"Drama",4.3,0,3.58351893845611,0
15834,1954,90,14.5,39,"Action",4.9,0,3.66356164612965,0
43392,1964,107,8.9,175,"Action",4.5,0,5.16478597392351,0
26540,1973,119,12.5,31,"Action",4,0,3.43398720448515,0
4184,1981,95,18.7,232,"Comedy",8,1,5.44673737166631,1
28262,1996,107,17.4,583,"Comedy",3.5,0,6.36818718635049,0
29566,1932,9,11.3,8,"Animation",3.9,0,2.07944154167984,0
46381,1945,69,11.1,302,"Action",4,0,5.71042701737487,0
58134,1985,11,7.2,40,"Drama",8.5,1,3.68887945411394,1
6790,1990,125,8.4,4151,"Comedy",3.5,0,8.33110454805304,0
9862,2001,15,15.2,7,"Short",7.7,1,1.94591014905531,1
26346,2002,62,13,11,"Documentary",7.9,1,2.39789527279837,1
26264,1983,99,10.3,5028,"Action",4.1,0,8.52277756971014,0
4193,2003,98,11.1,11,"Documentary",7.7,1,2.39789527279837,1
33138,1982,86,11,10,"Drama",3,0,2.30258509299405,0
35159,1952,77,12.8,23,"Action",4.7,0,3.13549421592915,0
25304,1938,95,11.9,10,"Action",3,0,2.30258509299405,0
10438,2000,6,12.8,9,"Animation",8.2,1,2.19722457733622,1
20488,1961,103,13.5,45,"Drama",5.3,0,3.80666248977032,0
23086,1969,84,9.1,22,"Comedy",5.8,0,3.09104245335832,0
38398,1997,123,13.7,16,"Action",4.1,0,2.77258872223978,0
172,1960,85,15.3,578,"Action",5.1,0,6.35957386867238,0
23562,1982,106,10.8,9,"Comedy",8,1,2.19722457733622,1
27105,1999,102,11.7,280,"Comedy",4.4,0,5.63478960316925,0
23354,1938,79,16,25,"Comedy",7.7,1,3.2188758248682,1
24386,1960,6,16.2,64,"Animation",8.4,1,4.15888308335967,1
55376,1931,70,12.9,12,"Drama",3.3,0,2.484906649788,0
8055,1991,91,12.1,339,"Drama",4,0,5.82600010738045,0
58301,1994,93,10.5,410,"Comedy",8,1,6.01615715969835,1
32269,1993,88,8.7,5,"Action",3.7,0,1.6094379124341,0
17662,2000,91,14.9,53,"Documentary",8.2,1,3.97029191355212,1
38684,2003,95,14,197,"Action",4.3,0,5.28320372873799,0
1616,1935,72,12.1,67,"Comedy",7.5,1,4.20469261939097,1
51127,2003,114,10.1,557,"Drama",2.8,0,6.32256523992728,0
1143,1980,107,10.6,17,"Action",3.7,0,2.83321334405622,0
15163,1942,7,16,38,"Animation",8.2,1,3.63758615972639,1
46740,2000,23,11.8,11,"Short",7.4,1,2.39789527279837,1
32915,1941,122,9.3,1783,"Comedy",4.4,0,7.48605261786314,0
38139,2002,9,15.5,7,"Short",8.4,1,1.94591014905531,1
46829,1989,90,11,146,"Drama",3.3,0,4.98360662170834,0
31218,1967,90,10.4,10,"Comedy",8.3,1,2.30258509299405,1
1726,1961,100,13.1,50,"Comedy",7.6,1,3.91202300542815,1
31129,1947,85,15.3,5,"Action",4.7,0,1.6094379124341,0
33844,1949,87,12.9,53,"Comedy",7.4,1,3.97029191355212,1
43224,1931,83,5.2,423,"Comedy",4.4,0,6.04737217904628,0
5687,1979,108,9.3,16,"Drama",5.9,0,2.77258872223978,0
43780,1999,88,13.5,123,"Drama",4.2,0,4.81218435537242,0
54657,2002,40,16.1,10,"Short",7.8,1,2.30258509299405,1
5832,1972,90,11.7,47,"Drama",3.5,0,3.85014760171006,0
18174,1964,87,12.6,70,"Action",5,0,4.24849524204936,0
12605,1998,83,11.5,66,"Drama",4.8,0,4.18965474202643,0
36419,1980,97,10.5,77,"Action",4.6,0,4.34380542185368,0
36178,1998,108,13.8,2867,"Action",8.8,1,7.96102146588337,1
21902,1966,88,10.6,10,"Action",1.8,0,2.30258509299405,0
51970,1999,98,7.8,5719,"Comedy",4,0,8.65154924391532,0
31932,1947,96,10.5,81,"Drama",5.1,0,4.39444915467244,0
36132,2000,90,15.5,61,"Drama",4.2,0,4.11087386417331,0
53887,1956,71,6.9,23,"Action",3.6,0,3.13549421592915,0
45694,1995,107,12.7,16,"Drama",3,0,2.77258872223978,0
13984,1998,9,16.5,39,"Animation",8.8,1,3.66356164612965,1
30638,2003,9,8.7,10,"Comedy",8.6,1,2.30258509299405,1
1786,2001,105,9.2,353,"Action",3.6,0,5.8664680569333,0
42209,1999,104,11,3280,"Action",2.6,0,8.09559870137819,0
56220,1988,97,14.7,763,"Action",5.7,0,6.63725803128446,0
8046,2000,13,13.3,13,"Short",7.7,1,2.56494935746154,1
21198,1939,72,13.2,93,"Drama",3.9,0,4.53259949315326,0
19227,1982,96,11.9,21,"Action",5.6,0,3.04452243772342,0
31845,2002,88,14.2,23,"Comedy",8.3,1,3.13549421592915,1
48343,2000,80,13.7,76,"Action",4,0,4.33073334028633,0
33688,2003,16,11.4,19,"Drama",7.3,1,2.94443897916644,1
38854,1962,93,10.9,240,"Action",4.1,0,5.48063892334199,0
39717,1989,103,11,5718,"Action",4.3,0,8.65137437288226,0
28820,2000,98,15.4,223,"Drama",2.9,0,5.40717177146012,0
14986,1972,45,13.1,5,"Action",2.6,0,1.6094379124341,0
16824,1965,112,8.7,39,"Action",4,0,3.66356164612965,0
9167,1981,110,7.7,11,"Action",3.9,0,2.39789527279837,0
41696,2003,114,10.3,273,"Comedy",3.2,0,5.60947179518496,0
39057,1953,151,9.2,8,"Drama",4.7,0,2.07944154167984,0
10610,1971,99,14.2,343,"Comedy",7.8,1,5.83773044716594,1
27243,1983,97,16.7,41,"Drama",3.6,0,3.71357206670431,0
20112,1956,201,10.7,4210,"Drama",3.6,0,8.34521792667643,0
18853,1958,83,13.7,84,"Action",5.1,0,4.43081679884331,0
53490,2002,104,7.5,2417,"Action",6.2,0,7.79028238070348,0
5244,1971,89,10.3,93,"Action",4.7,0,4.53259949315326,0
36629,1976,112,7.1,209,"Comedy",3.8,0,5.34233425196481,0
34501,1971,98,9.6,11,"Action",2.4,0,2.39789527279837,0
46039,1996,80,12,55,"Drama",4,0,4.00733318523247,0
5701,2003,87,11.6,81,"Action",7.7,1,4.39444915467244,1
24907,1969,103,10.4,438,"Action",2.2,0,6.08221891037645,0
23658,1995,120,14.2,142,"Drama",4.6,0,4.95582705760126,0
28120,1956,98,11.4,5,"Action",3.1,0,1.6094379124341,0
36600,1954,91,13.4,12,"Action",2.7,0,2.484906649788,0
49056,1941,67,6.9,18,"Drama",3.1,0,2.89037175789616,0
29703,1973,92,15.3,7,"Action",3.1,0,1.94591014905531,0
5767,1999,59,12.6,6,"Action",3.4,0,1.79175946922805,0
47750,1946,11,11,16,"Comedy",8.1,1,2.77258872223978,1
6997,1937,10,13.1,5,"Short",7.8,1,1.6094379124341,1
7815,1929,90,8.4,91,"Action",3.8,0,4.51085950651685,0
